电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
一条狗的回家路,查尔斯·马丁·史密斯,W·布鲁斯·卡梅伦/凯瑟琳·迈克,艾什莉·贾德/乔纳·豪尔-金/狗狗谢尔比/亚历山德拉·希普/韦斯·斯塔迪/布莱丝·达拉斯·霍华德/巴里·沃森/克里斯·鲍尔/塔米·吉利斯/派崔克·盖勒/爱德华·詹姆斯·奥莫斯/露西娅·沃尔特斯/莱恩·爱德华兹/约翰·卡西尼/本杰明·拉特纳/斯宾塞·德雷弗/阿丽尔·图里奥/詹妮弗·吉布森/罗南多·博伊斯/法拉赫·阿维瓦/达西·劳瑞/特洛伊·鲁道夫,剧情/冒险,美国,英语,2019-01-18(中国大陆)/2019-01-11(美国),96分钟,贝拉400哩的约定(港)/为了与你相聚(台),tt7616798
天伦之旅,柯克·琼斯,柯克·琼斯/托尼诺·格拉/朱塞佩·托纳多雷/马西莫·德·丽塔,罗伯特·德尼罗/凯特·贝金赛尔/山姆·洛克威尔/德鲁·巴里摩尔/凯瑟琳·莫宁/詹姆斯·弗莱恩/梅丽莎·里奥/布兰登·萨克斯顿/詹姆斯·墨塔夫/奥斯汀·拉尔西/莉莉·莫·辛/肖姆斯·戴维-菲茨帕特里克/达米安·杨/ChandlerFrantz,剧情/家庭,美国,英语,2009-12-04(美国),99分钟,幸福窝天伦/人人都很好/大家都很好,tt0780511
陪安东尼度过漫长岁月,秦小珍,钱小蕙/冯靖晴,刘畅/白百何/唐艺昕/白举纲/金世佳/江一燕/高圣远/禾浩辰/宋芸桦/潘虹/于荣光/卢燕,剧情/爱情,中国大陆,汉语普通话,2015-11-13(中国大陆),121分钟,LesAventuresd'Anthony,tt4892682
奇怪的她,黄东赫,申东益/洪允贞/董熹璇/黄东赫,沈恩京/罗文姬/朴仁焕/李阵郁/郑真英/成东日/金秀贤,喜剧/奇幻,韩国,韩语,2014-01-22(韩国),124分钟,回到20岁(台)/重返20岁–泡菜篇(港)/奇怪的女人/可疑的她/MissGranny,tt3516378
南极之恋,吴有音,吴有音,赵又廷/杨子姗,爱情/冒险,中国大陆,汉语普通话,2018-02-01(中国大陆),117分钟,南极绝恋/TilltheEndoftheWorld,tt7962598
万物理论,詹姆斯·马什,安东尼·麦卡滕/简·霍金,埃迪·雷德梅恩/菲丽希缇·琼斯/大卫·休里斯/艾米丽·沃森/查理·考克斯/哈里·劳埃德/艾丽丝·奥尔尤因/玛克辛·皮克/亚当·戈德利/西蒙·迈克伯尼/阿比盖尔·克鲁特登/露西·查普尔/夏洛特·霍普/拉菲拉·查普曼/汤姆·普赖尔/恩佐·科伦蒂/托马斯·莫里森/迈克尔·马库斯/格拉法德·格林/盖伊·奥利弗-沃茨/克里斯蒂安·麦凯/伊莲恩·戴维斯/乔格·尼可洛夫/维多利亚·埃姆斯利/弗兰克·勒伯夫,剧情/爱情/传记,英国/美国/日本,英语/法语/拉丁语,2014-09-07(多伦多电影节)/2014-11-26(美国)/2015-01-01(英国),123分钟,霍金：爱的方程式(港)/爱的万物论(台)/少年霍金,tt2980516
忠爱无言,谈宜之,谈宜之/王然,高强/于月仙/李玉峰/二货/储毅/王玉宁,剧情,中国大陆,汉语普通话,2017-06-09(中国大陆),97分钟,老人与狗/老人和狗/LoveWithoutWords,tt6081412
金刚,彼得·杰克逊,弗兰·威尔士/菲利帕·鲍恩斯/彼得·杰克逊/梅里安·C·库珀/埃德加·华莱士,娜奥米·沃茨/杰克·布莱克/艾德里安·布洛迪/托马斯·克莱舒曼/科林·汉克斯/安迪·瑟金斯/伊万·帕克/杰米·贝尔/洛博·陈/约翰·萨莫尔/克里格·霍尔/凯尔·钱德勒/威廉·约翰逊/马克·哈德洛/杰拉丁·博若飞/大卫·皮图,动作/奇幻/冒险,新西兰/美国/德国,英语,2006-01-12(中国大陆)/2005-12-05(纽约首映)/2005-12-14(美国),187分钟/201分钟(加长版),KingKong:TheEighthWonderoftheWorld,tt0360717
驯龙高手2,迪恩·德布洛斯,迪恩·德布洛斯/葛蕾熙达·柯维尔,杰伊·巴鲁切尔/凯特·布兰切特/杰拉德·巴特勒/克雷格·费格森/亚美莉卡·费雷拉/乔纳·希尔/克里斯托夫·梅兹-普莱瑟/T·J·米勒/克里斯汀·韦格/杰曼·翰苏/基特·哈灵顿/基隆·埃利奥特/菲利普·麦格雷德/安德鲁·埃布尔森/吉迪恩·埃默里/西蒙·卡斯安德斯/兰迪·汤姆,动画/奇幻/冒险,美国,英语,2014-08-14(中国大陆)/2014-05-16(戛纳电影节)/2014-06-13(美国),102分钟,驯龙记2(港),tt1646971
无人知晓,是枝裕和,是枝裕和,柳乐优弥/北浦爱/木村飞影/清水萌萌子/韩英惠/江原由希子/串田和美/冈元夕纪子/楯隆子/加濑亮/村野友希/田中庆太/木村佑一/远藤宪一/寺岛进/平泉成,剧情,日本,日语,2004-05-13(戛纳电影节)/2004-08-07(日本),141分钟,谁知赤子心(港)/无人知晓的夏日清晨(台)/NobodyKnows/Daremoshiranai,tt0408664
叫我第一名,彼得·维纳,托马斯·里克曼,詹姆斯·沃克/特里特·威廉斯/多米尼克·斯科特·凯伊/莎拉·德鲁/凯瑟琳·约克/乔·克里斯特/帕翠西亚·希顿/约翰尼·帕卡/CharlesHenryWyson/CharlieFinn,剧情/传记,美国,英语,2008-12-07(美国),95分钟,站在教室前/讲台前的我/开放有爱/为人师者,tt1292594
不再让你孤单,刘伟强,邓洁明,刘烨/舒淇/田亮/冯丹滢/黄秋生/萨日娜/张颂文/高天/连凯,剧情/爱情,香港/中国大陆,汉语普通话/粤语,2011-05-13(中国大陆),124分钟,美丽人生/ABeautifulLife,tt1934335
和声,康大奎,Seung-yeonLee/尹齐均,金允珍/罗文姬/郑秀英/张荣男/姜艺媛/池成媛,剧情,韩国,韩语,2010-01-28,115分钟,美丽的声音(台)/巨声妈妈/合唱团/Harmony/Hamoni,tt1588356
不一样的天空,拉斯·霍尔斯道姆,彼得·赫奇斯,约翰尼·德普/莱昂纳多·迪卡普里奥/朱丽叶特·刘易斯/玛丽·斯汀伯根/达尔莱尼·凯茨/劳拉·哈灵顿/马里·凯特·舒切尔哈德特/凯文·泰德/约翰·C·赖利/克里斯平·格洛弗/蒂姆·格林/CameronFinley/TimSimek/NicholasStojanovich/利比·维拉利/乔·史蒂文斯/莫娜·李·富尔茨/DanielGullahorn/BrentBratton/BuckReynolds/DamianTamburro,剧情/爱情/家庭,美国,英语,1993-12-17(美国),118分钟,恋恋情深/什么吞噬着吉尔伯特·格雷普/吉尔伯特·格雷普在烦恼什么,tt0108550
马戏之王,迈克尔·格雷西,珍妮·比克/比尔·康顿,休·杰克曼/米歇尔·威廉姆斯/扎克·埃夫隆/赞达亚/丽贝卡·弗格森/奥丝汀·约翰森/卡梅伦·丝蕾/基拉·塞特尔/萨姆·汉弗莱/叶海亚·阿卜杜勒-迈丁/埃里克·安德森/伊利斯·鲁宾/斯凯勒·杜恩/丹尼尔·埃维里奇/拉杜·斯平格尔/小森优作/丹尼尔·松/保罗·斯帕克斯/威尔·斯文森,剧情/歌舞/传记,美国,英语,2018-02-01(中国大陆)/2017-12-20(美国),105分钟/106分钟(中国大陆),大娱乐家(港/台)/地球最强秀/地球最强马戏演员/全球最伟大的马戏演员/大秀之王/TheGreatestShowmanOnEarth,tt1485796
比得兔,威尔·古勒,威尔·古勒/罗伯·列博/碧翠丝·波特,詹姆斯·柯登/多姆纳尔·格里森/萝丝·拜恩/伊丽莎白·德比茨基/玛格特·罗比/黛西·雷德利/科林·穆迪/山姆·尼尔/希雅/伊文·莱斯利/费萨尔·巴齐/克里斯蒂安·加扎尔/玛丽安娜·琼-巴普蒂斯特/加雷斯·戴维斯/山姆·哈夫特/萨莎·霍勒/娜塔丽·朱/特伦尼娅·爱德华兹/费利克斯·威廉森/许明珠/布莱恩·布朗/蕾切尔·沃德/大卫·文翰/威尔·赖歇尔特,喜剧/动画/冒险,美国/英国/澳大利亚,英语,2018-03-02(中国大陆)/2018-02-09(美国),95分钟,彼得兔,tt5117670
山楂树之恋,张艺谋,尹丽川/顾小白/阿美/艾米,周冬雨/窦骁/奚美娟/李雪健/姜瑞佳/于新博/萨日娜/成泰燊/吕丽萍/孙海英/王劲松/贺小语/易歆韵/裘慕远/胡馨元/边铁军/李庆/姚丽/陈星旭,剧情/爱情,中国大陆,汉语普通话,2010-09-16(中国大陆),114分钟,山楂树/UndertheHawthornTree,tt1554523
芳华,冯小刚,严歌苓,黄轩/苗苗/钟楚曦/杨采钰/李晓峰/王天辰/王可如/隋源/张仁博/苏岩/张国立/赵立新,剧情/历史/战争,中国大陆,汉语普通话,2017-12-15(中国大陆)/2017-09-07(多伦多电影节),136分钟/146分钟(多伦多电影节),歌声离我远去/Youth,tt6654316
逆光飞翔,张荣吉,李念修,张榕容/黄裕翔/李烈/许芳宜/柯淑勤/纳豆/黄连煜/黄采仪/尹馨/张怀秋,剧情/爱情,台湾,汉语普通话,2013-06-08(中国大陆)/2012-09-21(台湾),107分钟(中国大陆)/110分钟(台湾),TouchoftheLight,tt2368920
功夫熊猫2,吕寅荣,乔纳森·阿贝尔/格伦·伯杰,杰克·布莱克/安吉丽娜·朱莉/达斯汀·霍夫曼/加里·奥德曼/成龙/塞斯·罗根/刘玉玲/大卫·克罗斯/吴汉章/杨紫琼/丹尼·麦克布莱德/丹尼斯·海斯伯特/尚格·云顿/维克多·加博/迈克·贝尔/艾普尔·洪/亚历山德拉·戈尔德·朱尔登/斯蒂芬·凯林/利亚姆·奈特/保罗·马祖斯基/丹·奥康纳/罗密·罗斯蒙特/莫瑞·史特林/弗雷德·塔特西奥/劳伦·汤姆/康拉德·弗农,喜剧/动作/动画/冒险,美国,英语,2011-05-28(中国大陆)/2011-05-26(美国),91分钟,熊猫阿宝2/阿宝正传2,tt1302011
我们天上见,蒋雯丽,蒋雯丽,朱旭/姚君/朱一诺/刘烨/马思纯/蒋雯丽,剧情/家庭,中国大陆,汉语普通话/蚌埠话,2010-04-02(中国大陆)/2009-10-10(釜山电影节),85分钟,兰草/伞/Lan,tt1515202
月球,邓肯·琼斯,邓肯·琼斯/内森·帕克,山姆·洛克威尔/凯文·史派西/多米妮克·麦克艾丽戈特/卡雅·斯考达里奥/本尼迪克特·王/马特·贝里/马尔科姆·斯图尔特/罗宾·查克,剧情/科幻/悬疑,英国,英语/西班牙语,2009-07-17,97分钟,月劫余生(港)/寂寞月影/2009月球漫游,tt1182345
血肉之躯,乔纳森·莱文,乔纳森·莱文/艾萨克·马里昂,尼古拉斯·霍尔特/泰莉莎·帕尔墨/约翰·马尔科维奇/戴夫·弗兰科/安娜丽·提普顿/罗伯·考德瑞/科里·哈德里克,喜剧/爱情/恐怖,美国/加拿大,英语,2013-02-01(美国)/2013-02-14(香港),98分钟,热血丧男(港)/殭尸哪有那么帅(台)/温暖的尸体/血仍未冷/温暖躯壳,tt1588173
普罗旺斯的夏天,罗丝·博斯,罗丝·博斯,让·雷诺/安娜·加列娜/克洛伊·茹阿内/雨果·德休/奥雷·阿蒂卡/卢卡斯·派里策/让-米歇尔·诺里/于格·奥弗雷/夏洛特·德·特汉姆/拉法埃尔·阿贡吉/让-皮耶·罗利特,剧情/喜剧/家庭,法国,法语,2014-04-02(法国),105分钟,米斯特拉尔说/南部风暴预警/OurSummerinProvence,tt3013588
小羊肖恩,马克·伯顿/理查德·斯塔扎克,马克·伯顿/理查德·斯塔扎克/尼克·帕克,贾斯汀·弗莱彻/约翰·斯帕克斯/欧米德·吉亚李利/理查德·韦伯/凯特·哈伯/安迪·尼曼/西蒙·格林诺/艾玛·泰特/蒂姆·汉兹/杰克·保尔森/西恩·康诺利/亨利·伯顿/迪曼特·维瓦斯/苏菲·劳顿/妮娅·梅迪·詹姆斯/斯坦利·昂温,喜剧/动画/冒险,英国/法国,无对白,2015-07-17(中国大陆)/2015-02-06(英国),85分钟,小羊肖恩大电影/超级无敌羊咩咩大电影之咩最劲(港)/笑笑羊大电影(台)/超级无敌羊咩咩电影版/笑笑羊电影版,tt2872750
宝莲灯,常光希,王大为,姜文/徐帆/宁静/陈佩斯/崔杰/丁嘉丽/江平/雷恪生/梁天/马精武/马羚/马晓晴,动画,中国大陆,汉语普通话,1999-07-30(中国大陆),85分钟,LotusLantern,tt0262264
窃听风暴,弗洛里安·亨克尔·冯·多纳斯马尔克,弗洛里安·亨克尔·冯·多纳斯马尔克,乌尔里希·穆埃/马蒂娜·格德克/塞巴斯蒂安·科赫/乌尔里希·图库尔/托马斯·蒂梅/汉斯-尤韦·鲍尔/沃克马·克莱纳特/马提亚斯·布伦纳/查理·哈纳/赫伯特·克瑙普/巴斯蒂安·特罗斯特/玛丽·格鲁伯/维尔纳·德恩/马丁·布拉巴赫/托马斯·阿诺德/辛纳克·勋纳曼/路德韦格·布洛克伯格/迈克尔·格伯/吉塔·施维赫夫/希尔德加德·斯罗德/伊嘉·比肯费尔德/凯·伊沃·保利兹/克劳斯·芒斯特,剧情/悬疑,德国,德语,2006-03-23(德国),137分钟,窃听者(港)/他人的生活/别人的生活/别样人生/TheLivesofOthers,tt0405094
悲惨世界,汤姆·霍珀,威廉姆·尼克尔森/阿兰·布伯里勒/克洛德-米歇尔·勋伯格/赫伯特·克莱茨莫/维克多·雨果,休·杰克曼/罗素·克劳/安妮·海瑟薇/阿曼达·塞弗里德/萨莎·拜伦·科恩/海伦娜·伯翰·卡特/埃迪·雷德梅恩/艾伦·特维特/萨曼莎·巴克斯/丹尼尔·赫特斯通/约瑟夫·阿尔京/理查德·迪克森/安迪·比克维奇/康姆·威尔金森/HeatherChasen/保罗·索恩利/迈克尔·吉普森/凯特·弗利特伍德/汉娜·沃丁厄姆/博迪·卡维尔/蒂姆·唐尼/安德鲁·哈维尔/DanielEvans/杰甘·艾伊/阿德里安·斯卡伯勒/FrancesRuffelle/夏洛特·斯宾塞/AshleyArtus/DavidCann/波丽·坎普/伊恩·皮里/朱利安·布里奇/马克·皮克林/伊莎贝尔·艾伦/NatalyaAngelWallace/洛蒂·斯蒂尔/马克·多诺万/DiannePilkington/诺尔玛·阿塔拉/帕特里克·戈弗雷/理查德·科德里/基利安·唐纳利/乔治·布莱顿/休·斯金纳/阿利斯泰尔·布拉默/哈德利·弗雷泽/LinziHateley/GemmaWardle/GinaBeck/凯蒂·霍尔,剧情/爱情/歌舞,英国/美国/法国,英语,2013-02-28(中国大陆)/2012-12-24(美国),157分钟,孤星泪(港)/音乐剧《悲惨世界》电影版/LesMiserables,tt1707386
甲方乙方,冯小刚,冯小刚/王刚,葛优/刘蓓/何冰/冯小刚/英达/徐帆/杨立新/李琦/傅彪/李滨/叶京/刘震云/王小柱/张秋芳/孟赫/马永玲/孙桂田/李伟健,喜剧,中国大陆,汉语普通话,1997-12-24(中国大陆),90分钟,TheDreamFactory,tt0260987
天生一对,南希·迈耶斯,查尔斯·谢尔/大卫·斯威夫特/埃里希·卡斯特纳/南希·迈耶斯,琳赛·洛翰/丹尼斯·奎德/娜塔莎·理查德森/伊莲·亨德里克斯/丽萨·安·沃尔特/西蒙·坤茨/罗尼·斯蒂芬斯/玛姬·惠勒,喜剧/爱情/家庭/儿童,美国,英语/法语,1998-07-29(美国),127分钟,亲亲两颗心/双喜临门/爸爸爱妈妈/两个小洛特,tt0120783
东京教父,今敏,今敏/信本敬子,江守彻/梅垣义明/冈本绫/饭塚昭三/加藤精三/石丸博也/槐柳二/屋良有作/寺濑今日子/能登麻美子/大塚明夫/小山力也/宇垣秀成/小形满/芝原智矢子/竹口安芸子/伊藤和晃/古田信幸/汤屋敦子/堀川仁/风间勇刀/最上嗣生/园部好德/川濑晶子/宫崎晋永/矢原加奈子/柴田理惠/犬山犬子/山寺宏一/柚木凉香/进藤尚美/川原庆久/麻生智久/铃森勘司/金田朋子/藤原启治/兴梠里美,剧情/喜剧/动画,日本,日语,2003-11-08,92分钟,TokyoGodfathers,tt0388473
孤胆特工,李桢凡,李桢凡,元斌/金赛纶/坦纳永·王特拉库/金太勋/金熙元/宋永彰/李宗弼/金圣武/金孝书/白秀莲/郭度沅/洪晓熙,剧情/动作/惊悚/犯罪,韩国,韩语,2011-09-16(中国大陆)/2010-08-04(韩国),119分钟(韩国)/112分钟(中国大陆),杀手代父(港)/大叔(台)/叔叔/这个大叔不太冷(豆友译名)/TheManFromNowhere,tt1527788
爱,钮承泽,曾莉婷/汪启楠/钮承泽,舒淇/赵薇/赵又廷/阮经天/陈意涵/郭采洁/彭于晏/钮承泽/龙劭华/于美人/康晋荣/王景春/林沐然/杨贵媚/丁强/李璇/小野/卜学亮/朱芷莹/张海燕/张家鲁/杜家毅/凤小岳/黄镫辉/蔡昌宪/陈汉典/陈玉勋/黄健和/邱彦翔/纪帅/邱德洋/林玟谊,剧情/爱情,台湾/中国大陆,汉语普通话,2012-02-13(中国大陆)/2012-02-10(台湾),128分钟(台湾)/120分钟(中国大陆),LOVE/Love,tt2202471
孙子从美国来,曲江涛,曲江涛,罗京民/丁佳明/刘天佐,剧情/家庭/儿童,中国大陆,陕西话/汉语普通话/英语,2012-02-02(中国大陆),89分钟,当孙悟空遇上蜘蛛侠/AGrandsonfromAmerica,tt2759302
他是龙,因达尔·詹杜巴耶夫,因达尔·詹杜巴耶夫/阿列克谢·阿尔谢尼耶夫/谢尔盖·季亚琴科/玛丽娜·季亚琴科,马特维·雷科夫/玛利亚·波兹哈娃/斯坦尼斯拉夫·柳布申/彼得·罗曼诺夫/列娃·安德烈瓦伊达/阿莲娜·契诃娃/维多利亚·伦佐娃,爱情/奇幻/冒险,俄罗斯,俄语,2016-08-19(中国大陆)/2015-12-03(俄罗斯),107分钟/108分钟(中国大陆),他是拽蚣(豆友译名)/On-drakon/Dragons/He'saDragon/Драконы,tt4057376
贝利叶一家,艾里克·拉缇戈,艾里克·拉缇戈/托马斯·彼得葛恩/VictoriaBedos/斯坦尼斯拉斯·卡雷·德·马尔博格,露安·艾梅哈/嘉莲·维雅/弗朗索瓦·达密安/伊连·贝加拉/埃里克·埃尔莫斯尼诺/卢卡·戈尔贝格/罗珊妮·杜兰/玛尔·索度佩/斯代芬·沃杰托维茨/克莱芒丝·拉萨拉斯,剧情/喜剧/音乐/家庭,法国/比利时,法语/西班牙语/手语,2014-12-17(法国),105分钟,闪亮的歌声(港)/贝礼一家(台)/TheBélierFamily,tt3547740
假结婚,安妮·弗莱彻,彼得·基亚雷利,桑德拉·布洛克/瑞恩·雷诺兹/玛丽·斯汀伯根/格雷格·T·尼尔森/贝蒂·怀特,剧情/喜剧/爱情,美国,英语,2009-06-19,108分钟,求婚的恶魔(港)/爱情限时签(台)/求婚女魔头/弄假成真,tt1041829
季春奶奶,尹鸿承,尹鸿承/杨徐铉,尹汝贞/金高银/崔珉豪/申恩廷/朴敏智/柳俊烈/金熙元/梁益准/申银贞,剧情/家庭,韩国,韩语,2016-05-19(韩国),116分钟,被遗忘的秘密(港)/Canola,tt6135036
飞越老人院,张杨,张杨/霍昕/张翀/刘奋斗,许还山/吴天明/李滨/颜丙燕/田华/斯琴高娃/王德顺/贾凤森/牛犇/韩童生/黄素影/刘江/管宗祥/仲星火/蔡鸿翔/唐佐辉/江化霖/刘栋/张华勋/王连生/陈志宏/高歌/姚刚/尚天瞳/程伊/胡明/陈平/冯静恩/史玉林/金弘/戴军/果靖霖/廖凡/徐帆,剧情/喜剧,中国大陆,汉语普通话,2012-05-08(中国大陆),101分钟,疯狂老人院/FullCircle,tt2401013
少年时代,理查德·林克莱特,理查德·林克莱特,埃拉·科尔特兰/帕特丽夏·阿奎特/伊桑·霍克/罗蕾莱·林克莱特/史蒂芬·切斯特·普林斯/利比·维拉利/马可·佩雷拉/杰米·霍华德/安德鲁·维拉利尔/谢恩·格雷厄姆/苔丝·艾伦/戴维·布莱克维尔/塔玛拉·若兰恩/埃薇·汤普森/布拉德·霍金斯/尼克·克劳斯/梅根·迪瓦恩/詹妮·图利/理查德·琼斯/山姆·狄龙/佐伊·格瑞艾姆/理查德·罗比查乌克斯/克里斯·杜贝克/安德里亚·陈/莫娜·李·富尔茨/比尔·怀斯/马克西米利安·麦克纳马拉/泰勒·韦弗/杰西·梅希勒,剧情/家庭,美国,英语/西班牙语,2014-01-19(圣丹斯电影节)/2014-08-15(美国),165分钟,年少时代(台)/我们都是这样长大的(港)/少年12年/十二年/The12-YearMovie/GrowingUp,tt1065073
大话西游之月光宝盒,刘镇伟,刘镇伟/吴承恩,周星驰/吴孟达/罗家英/蓝洁瑛/莫文蔚/江约诚/陆树铭/刘镇伟/朱茵/李健仁,喜剧/爱情/奇幻/古装,香港/中国大陆,粤语/汉语普通话,2014-10-24(中国大陆)/1995-01-21(香港),87分钟,西游记101回月光宝盒/齐天大圣东游记/大话东游之一/AChineseOdysseyPartOne-Pandora'sBox,tt0112778
人生密密缝,荻上直子,荻上直子,生田斗真/桐谷健太/柿原玲佳/美村里江/小池荣子/门胁麦/田中美佐子/柏原收史/高桥枫翔/品川彻/江口德子/込江海翔,剧情/同性/家庭,日本,日语,2017-02-10(柏林电影节)/2017-02-25(日本),127分钟,当他们认真编织时(港)/当他们认真编织的时候/Close-Knit,tt5633706
公牛历险记,卡洛斯·沙尔丹哈,罗伯特·L·贝尔德/蒂姆·费德勒尔/布拉德·科普兰/罗恩·伯奇/大卫·基德/唐·莱默/曼罗·里夫/罗伯特·劳森,约翰·塞纳/凯特·麦克金农/莉莉·戴/鲍比·坎纳瓦尔/安东尼·安德森/大卫·田纳特/吉娜·罗德里格兹/戴维德·迪格斯/加布里埃尔·伊格莱西亚斯/杰洛德·卡尔迈克/劳尔·埃斯帕扎/米格尔·安赫尔·西尔维斯特/弗卢拉·博格/莎莉·菲利普斯/波瑞斯·科乔/杰克·戈尔/杰特·尤尔根斯米尔/奈尔·迪亚兹/科林·H·墨菲/卡洛斯·沙尔丹哈/杰瑞米·西斯托/路易斯·卡洛斯·德拉·隆巴纳/胡安内斯/茱莉亚·斯卡帕·萨尔达尼亚/拉斐尔·斯卡帕·萨尔达尼亚/卡拉·马丁内斯/乔迪·卡巴勒罗/玛丽亚·佩拉莫尔/娜扎宁·霍马/安德烈亚斯·A·埃斯帕萨/詹姆斯·帕伦博/伯纳多·德·保拉/贝莉塔·莫里诺/蒂姆·诺德奎斯特/阿尔瓦罗·门多萨/卡洛斯·雷格-普拉扎/辛迪·斯拉特里/杰森·弗里基奥内/苏珊娜·巴列斯特罗斯/安娜·帕特丽夏·加梅斯,喜剧/动画/冒险,美国,英语,2018-01-19(中国大陆)/2017-12-15(美国),108分钟,萌牛费迪南(台)/快D啦牛牛(港)/费迪南德的故事/公牛费迪南德/小牛费迪南/TheStoryofFerdinand,tt3411444
