:START_ID,:END_ID,relation,:TYPE
21438,10399,导演,导演
21193,10400,导演,导演
20902,10401,导演,导演
20400,10402,导演,导演
21639,10403,导演,导演
21488,10404,导演,导演
20442,10405,导演,导演
20742,10406,导演,导演
20158,10407,导演,导演
21382,10408,导演,导演
21744,10409,导演,导演
20279,10410,导演,导演
21212,10411,导演,导演
21333,10411,导演,导演
21703,10412,导演,导演
20389,10413,导演,导演
20193,10414,导演,导演
20974,10414,导演,导演
21733,10414,导演,导演
21666,10414,导演,导演
21003,10415,导演,导演
20729,10416,导演,导演
20923,10416,导演,导演
21161,10416,导演,导演
20130,10417,导演,导演
21654,10418,导演,导演
20613,10419,导演,导演
21649,10420,导演,导演
21220,10421,导演,导演
21627,10422,导演,导演
20569,10423,导演,导演
21480,10424,导演,导演
20404,10424,导演,导演
21549,10425,导演,导演
21639,10426,导演,导演
21187,10427,导演,导演
21623,10428,导演,导演
20048,10429,导演,导演
20890,10430,导演,导演
20717,10432,导演,导演
20601,10433,导演,导演
20135,10434,导演,导演
20102,10435,导演,导演
21142,10436,导演,导演
21017,10437,导演,导演
20901,10438,导演,导演
21113,10439,导演,导演
20745,10440,导演,导演
21182,10440,导演,导演
21226,10441,导演,导演
21174,10442,导演,导演
20442,10443,导演,导演
21438,10444,导演,导演
20498,10445,导演,导演
20588,10446,导演,导演
21106,10446,导演,导演
21683,10447,导演,导演
20479,10448,导演,导演
21448,10449,导演,导演
20013,10450,导演,导演
21276,10451,导演,导演
21747,10452,导演,导演
20155,10454,导演,导演
21600,10455,导演,导演
20158,10457,导演,导演
20860,10458,导演,导演
20788,10459,导演,导演
21032,10460,导演,导演
20019,10461,导演,导演
21612,10462,导演,导演
20351,10462,导演,导演
20870,10463,导演,导演
20357,10464,导演,导演
21066,10464,导演,导演
20526,10465,导演,导演
20059,10466,导演,导演
20073,10467,导演,导演
20916,10467,导演,导演
21776,10467,导演,导演
21211,10468,导演,导演
21088,10469,导演,导演
20039,10470,导演,导演
21341,10471,导演,导演
20642,10473,导演,导演
21525,10474,导演,导演
20563,10475,导演,导演
20945,10476,导演,导演
20984,10477,导演,导演
20885,10478,导演,导演
20706,10479,导演,导演
20505,10480,导演,导演
21232,10481,导演,导演
20170,10482,导演,导演
20748,10482,导演,导演
20804,10483,导演,导演
20732,10484,导演,导演
21696,10485,导演,导演
20344,10486,导演,导演
21013,10487,导演,导演
21774,10488,导演,导演
20941,10489,导演,导演
20868,10490,导演,导演
20039,10491,导演,导演
21573,10492,导演,导演
20566,10493,导演,导演
21735,10494,导演,导演
20875,10495,导演,导演
20361,10496,导演,导演
21083,10497,导演,导演
21474,10498,导演,导演
20030,10499,导演,导演
21308,10500,导演,导演
21497,10501,导演,导演
21298,10502,导演,导演
20847,10503,导演,导演
20807,10503,导演,导演
21263,10504,导演,导演
20097,10505,导演,导演
21074,10506,导演,导演
21739,10507,导演,导演
20626,10509,导演,导演
20006,10510,导演,导演
20700,10510,导演,导演
20744,10511,导演,导演
20309,10511,导演,导演
21515,10512,导演,导演
20031,10513,导演,导演
21300,10514,导演,导演
21430,10515,导演,导演
