:START_ID,:END_ID,relation,:TYPE
10379,30013,类型,类型
10380,30015,类型,类型
10380,30007,类型,类型
10380,30013,类型,类型
10381,30026,类型,类型
10382,30018,类型,类型
10382,30026,类型,类型
10383,30002,类型,类型
10384,30016,类型,类型
10384,30026,类型,类型
10385,30012,类型,类型
10386,30002,类型,类型
10387,30002,类型,类型
10387,30016,类型,类型
10388,30026,类型,类型
10389,30024,类型,类型
10390,30002,类型,类型
10391,30002,类型,类型
10391,30014,类型,类型
10392,30002,类型,类型
10392,30026,类型,类型
10392,30015,类型,类型
10392,30009,类型,类型
10392,30029,类型,类型
10393,30002,类型,类型
10393,30024,类型,类型
10393,30026,类型,类型
10394,30002,类型,类型
10395,30027,类型,类型
10396,30020,类型,类型
10397,30002,类型,类型
10397,30024,类型,类型
10397,30006,类型,类型
10397,30001,类型,类型
10397,30022,类型,类型
10398,30002,类型,类型
10399,30002,类型,类型
10399,30027,类型,类型
10399,30004,类型,类型
10400,30016,类型,类型
10400,30026,类型,类型
10401,30016,类型,类型
10402,30002,类型,类型
10402,30016,类型,类型
10402,30011,类型,类型
10403,30002,类型,类型
10403,30009,类型,类型
10404,30002,类型,类型
10404,30016,类型,类型
10405,30002,类型,类型
10405,30017,类型,类型
10405,30021,类型,类型
10406,30002,类型,类型
10406,30021,类型,类型
10406,30010,类型,类型
10407,30002,类型,类型
10407,30016,类型,类型
10408,30015,类型,类型
10408,30004,类型,类型
10409,30002,类型,类型
10410,30002,类型,类型
10410,30006,类型,类型
10411,30002,类型,类型
10411,30026,类型,类型
10411,30015,类型,类型
10411,30007,类型,类型
10412,30002,类型,类型
10412,30016,类型,类型
10412,30010,类型,类型
10413,30002,类型,类型
10414,30015,类型,类型
10414,30007,类型,类型
10414,30013,类型,类型
10415,30002,类型,类型
10416,30024,类型,类型
10416,30026,类型,类型
10416,30009,类型,类型
10416,30001,类型,类型
10417,30016,类型,类型
10417,30024,类型,类型
10417,30026,类型,类型
10418,30002,类型,类型
10418,30024,类型,类型
10418,30007,类型,类型
10418,30021,类型,类型
10419,30002,类型,类型
10419,30010,类型,类型
10420,30002,类型,类型
10420,30016,类型,类型
10421,30002,类型,类型
10421,30010,类型,类型
10422,30016,类型,类型
10422,30014,类型,类型
10422,30029,类型,类型
10422,30008,类型,类型
10423,30026,类型,类型
10424,30024,类型,类型
10424,30005,类型,类型
10424,30029,类型,类型
10425,30002,类型,类型
10425,30016,类型,类型
10425,30006,类型,类型
10426,30002,类型,类型
10426,30009,类型,类型
10427,30002,类型,类型
10427,30017,类型,类型
10428,30002,类型,类型
10428,30006,类型,类型
10429,30016,类型,类型
10430,30002,类型,类型
10430,30006,类型,类型
10430,30005,类型,类型
10432,30002,类型,类型
10434,30002,类型,类型
10434,30026,类型,类型
10434,30008,类型,类型
10435,30002,类型,类型
10435,30007,类型,类型
10435,30010,类型,类型
10436,30002,类型,类型
10436,30026,类型,类型
10436,30017,类型,类型
10437,30002,类型,类型
10437,30021,类型,类型
10437,30010,类型,类型
10438,30002,类型,类型
10438,30017,类型,类型
10439,30002,类型,类型
10439,30006,类型,类型
10439,30010,类型,类型
10440,30002,类型,类型
10440,30010,类型,类型
10441,30006,类型,类型
10441,30026,类型,类型
10441,30014,类型,类型
10441,30029,类型,类型
10442,30016,类型,类型
10443,30002,类型,类型
10443,30021,类型,类型
10444,30002,类型,类型
10445,30002,类型,类型
10445,30017,类型,类型
10446,30002,类型,类型
10446,30024,类型,类型
10446,30018,类型,类型
10447,30002,类型,类型
10447,30006,类型,类型
10447,30010,类型,类型
10448,30002,类型,类型
10449,30002,类型,类型
10449,30015,类型,类型
10449,30004,类型,类型
10450,30002,类型,类型
10450,30016,类型,类型
10450,30010,类型,类型
10451,30002,类型,类型
10451,30006,类型,类型
10451,30011,类型,类型
10452,30016,类型,类型
10452,30006,类型,类型
10454,30002,类型,类型
10455,30002,类型,类型
10455,30006,类型,类型
10457,30002,类型,类型
10458,30002,类型,类型
10459,30018,类型,类型
10459,30007,类型,类型
10460,30002,类型,类型
10461,30002,类型,类型
10462,30002,类型,类型
10462,30016,类型,类型
10463,30002,类型,类型
10463,30016,类型,类型
10463,30014,类型,类型
10463,30029,类型,类型
10464,30016,类型,类型
10464,30018,类型,类型
10464,30026,类型,类型
10464,30014,类型,类型
10464,30029,类型,类型
10465,30002,类型,类型
10465,30029,类型,类型
10466,30002,类型,类型
10466,30016,类型,类型
10466,30011,类型,类型
10467,30002,类型,类型
10467,30003,类型,类型
10468,30002,类型,类型
10468,30006,类型,类型
10468,30004,类型,类型
10469,30024,类型,类型
10469,30018,类型,类型
10470,30002,类型,类型
10470,30013,类型,类型
10471,30002,类型,类型
10471,30027,类型,类型
10473,30002,类型,类型
10473,30007,类型,类型
10473,30004,类型,类型
10474,30002,类型,类型
10474,30026,类型,类型
10474,30008,类型,类型
10475,30002,类型,类型
10476,30002,类型,类型
10476,30011,类型,类型
10476,30017,类型,类型
10477,30002,类型,类型
10477,30021,类型,类型
10477,30010,类型,类型
10479,30016,类型,类型
10480,30002,类型,类型
10481,30010,类型,类型
10482,30016,类型,类型
10483,30002,类型,类型
10483,30021,类型,类型
10483,30010,类型,类型
10484,30015,类型,类型
10484,30004,类型,类型
10485,30002,类型,类型
